0,25.83749957440114
1,26.409915848092382
2,27.737996577886044
3,29.880008521884942
4,32.6016608542297
5,35.45786393540697
6,38.059788766618226
7,40.47399469154635
8,43.30939392083066
9,47.26405271277863
10,52.63270150264171
11,59.067689564723224
12,65.36659691632887
13,69.75984329721558
14,71.21536951268143
15,70.6093389448024
16,70.2604604612055
17,72.33737472211993
18,77.67901526127646
19,85.55902406896553
20,94.22302843116486
21,101.91110564096884
22,107.52266609093678
23,110.29165406045794
24,109.32918265980805
25,104.39250419981653
26,97.50421972527693
27,92.98555439947381
28,94.5012178630133
29,101.91258763632293
30,111.83771581935177
31,120.97073787949768
32,127.88547903578606
33,132.08973439552656
34,132.92019127539933
35,130.00691697376854
36,124.14991973919689
37,116.89081272689967
38,109.45353922650453
39,103.09174874706943
40,99.96483868912014
41,101.7535819553768
42,107.45754058511163
43,114.33947389350149
44,120.68910369531366
45,126.1811839404027
46,130.6724048280068
47,134.37651729085408
48,138.1188237834028
49,141.94932960364417
50,144.25556181414902
51,143.06520894949514
52,137.80079879512527
53,129.33687342233142
54,118.82703520958027
55,107.70671116084796
56,99.21289230240131
57,98.00689563008316
58,106.24764068673268
59,120.62109090605043
60,134.77095785106553
61,144.29514016564224
62,148.42306752876777
63,148.0977952603055
64,144.70499891403995
65,140.74515077531618
66,139.64236074224323
67,143.62130473370613
68,152.21818380434144
69,163.11721511428917
70,173.81621392778402
71,182.37089105499138
72,187.4708218088359
73,188.83940642748271
74,187.79429365995276
75,186.79001644988838
76,187.67016842265946
77,190.25612702047903
78,192.88641167307486
79,194.24056241402366
80,194.41517710113703
81,194.43991987548497
82,195.08730917706743
83,196.19536303983148
84,196.90150564821522
85,196.34504752519018
86,194.30272095702364
87,191.3960008129559
88,188.6747974810196
89,186.8199977404951
90,185.7287095796703
91,184.5756209249352
92,181.99081231794426
93,176.97346716897871
94,170.6728496587844
95,166.56246987928927
96,167.4177644255662
97,172.4408975507812
98,178.43537247734304
99,183.20992119336532
100,186.72669090908045
101,189.58250803027187
102,191.74771350828274
103,192.7097264689043
104,192.02387229898673
105,189.80594636954345
106,187.25018385077175
107,186.23044432781109
108,187.58581912038215
109,189.8835281715813
110,190.44039642243078
111,187.75407943114425
112,183.0737927732849
113,179.69386709410375
114,180.32697718570068
115,184.85888230674468
116,190.7738894871528
117,195.55234135269433
118,198.30525428615516
119,199.49007757371683
120,199.87900320943854
121,199.97739069860606
122,199.99718951583796
123,200.00000000000003
124,200.00000000000003
125,200.00000000000003
126,200.00000000000003
127,200.00000000000003
128,199.9997323348417
129,199.99825460391796
130,199.99113614730962
131,199.96380520562613
132,199.8845982347822
133,199.70328887964698
134,199.36705686677126
135,198.83692567901676
136,198.10118248626065
137,197.2390696384499
138,196.51929332994365
139,196.322837600609
140,196.76201855038835
141,197.36476858604522
142,197.21646783105672
143,195.52420724898082
144,192.34951479522272
145,189.04811157520888
146,187.6251538990372
147,189.08464537222028
148,192.49877563454837
149,195.9841478513216
150,198.3214507668019
151,199.43223753460873
152,199.76620293530837
153,199.6759908230883
154,199.2834918873945
155,198.66913761258118
156,198.06360665226734
157,197.8057788734878
158,198.06360665226734
159,198.65776184335382
160,199.21346136386185
161,199.3263307230183
162,198.41366091033575
163,195.38631155066065
164,188.98601093797078
165,179.4300523349139
166,170.06519400917554
167,166.04499059954142
168,169.89863490232992
169,178.8922075805447
170,187.6956120451018
171,192.99093735025224
172,194.98935308063062
173,195.6337933033637
174,196.40510548881804
175,197.5688744354657
176,198.70480126790548
177,199.46008084065403
178,199.8227064240571
179,199.94259026593286
180,199.924794124412
181,199.73573254332499
182,199.19012126098104
183,198.05720190185818
184,196.37037530703955
185,194.71892723345633
186,194.01576056405764
187,194.71892723345633
188,196.37037530703955
189,198.05720190185818
190,199.19012126098104
191,199.73707086911642
192,199.93352110482212
193,199.9869095293848
194,199.99799251131284
195,200.00000000000003
196,200.00000000000003
197,200.00000000000003
198,200.00000000000003
199,200.00000000000003
